date,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55
2019-11-23 00:18:00,40.319580078125,3.81596221923826,2.6442952064941407,5.094687494418026,0.02192364433265686,0.0017210964885110856,1714404.582977295,724662.3220679759,2.532067060470581,0.5703765153884888,2.647147178176758,5.0245149727702144,0.023210342749710084,0.0017635999324293137,719266.7641704081,2.6025400161743164,0.5837631225585938,343.09985198974607,343.16190185546867,343.11714782714836,2.5248540573388671,2.582370108125977,0.0087302495014534,0.008804849145076753,268.4177,0.5854840791138499,0.5659937858581543,0.2242839868956079,195.15082954798825,142.23475513492735,125.09291666491748,66.86224564094225,69.45100677699664,69.88774016914739,65442.42,151596.69924973988,139146.85811845178,343.2462,343.26764,343.31714,343.30157,272.3166666666666,98734.71794666669,90.0,343.1460600000001,335.3991,335.43246,336.20273,336.42694,342.98883,333.0159,333.00458,7000.164985656738,5087.899208068849,533.9841842651367
2019-11-23 00:19:00,40.300331115722656,3.82031478881834,2.6445988905478517,5.093143153393269,0.022024568587387085,0.001727935266014099,1714953.5417556763,726629.2148458958,2.532234907150269,0.5702611804008484,2.6474172250507813,5.019354199814797,0.023342909943573,0.0017591154078235626,721476.3036751747,2.6025209426879883,0.5837193727493286,343.11866607666013,343.18581237792966,343.13392486572263,2.6139057778857422,2.5757026223232422,0.008738704360851288,0.008797725722053527,268.42508,0.5857328901804353,0.5596883296966553,0.2242907426544633,195.1589130705888,142.24088770899158,124.9753557926091,66.87127798169786,69.34742387589095,69.8975561941373,65357.613,151584.2736622529,139332.54646252922,343.24634,343.29315,343.3218700000001,343.31067,272.3222222222222,98733.53286222224,90.0,343.16492,335.4079,335.45178,336.28757,336.52847,342.99274,333.03577,333.0276,6774.79887008667,5264.948844909668,534.7685813903809
2019-11-23 00:20:00,40.27679061889648,3.8263744354248,2.644447930140625,5.095079064133764,0.0220087397003479,0.0017325277413406373,1715008.020401001,726089.1633815765,2.5321950912475586,0.5703517198562622,2.6477230792451172,5.019637322103977,0.023123242545074463,0.00176088765401268,719714.8352701664,2.602767944335937,0.5840215086936951,343.1441024780273,343.18631591796867,343.13647308349607,2.5318187167734376,2.5822801829238282,0.008736030891712189,0.008801570092262269,268.44626,0.5858668003093225,0.5607718229293823,0.22402880561343594,194.9590721228699,142.17194863970408,124.85604318791515,66.92030899228095,69.39116069906419,69.89594048465014,65262.793,151707.68810414028,139604.73788940278,343.25992,343.31482,343.33118,343.33148,272.32777777777767,98732.34777777779,90.0,343.15677,335.41898,335.4737,336.1475200000001,336.40393,343.01947,333.05103,333.0701,6546.029090881348,5440.754890441895,535.552978515625
2019-11-23 00:21:00,40.27917861938477,3.8197998046875,2.6441491289033203,5.093317828255892,0.021836995534225464,0.0017373644634513855,1714767.0984268188,727554.3960928917,2.53222393989563,0.5702189803123474,2.6468840486259766,5.021181663128734,0.02314919310362244,0.0017593959472427371,719843.5236093998,2.6023778915405282,0.5837690830230713,343.16444244384763,343.18835296630857,343.14359130859367,2.606107920084961,2.5786434341376954,0.008748543108753205,0.008802709204162597,268.43225,0.5859243847857387,0.5632042288780212,0.2238782452880559,194.88671360949985,142.210216289506,124.93495619270399,66.8886116273837,69.30789607536586,69.95962734713639,65172.28,151628.10213643324,139890.60646368266,343.24496,343.31592,343.31445,343.3431700000001,272.3333333333333,98732.16269333332,90.0,343.17047,335.40338,335.4652,336.2689,336.5129,343.0053,333.0779,333.0679,6314.827919006348,5620.945930480957,536.3373756408691
2019-11-23 00:22:00,40.24045944213867,3.8170932769775,2.644052964546875,5.0953236917257315,0.02161486977330017,0.0017399293195953368,1714789.0329360962,726680.32543993,2.5323810577392583,0.5704421997070312,2.6477164331894532,5.025659465649724,0.02313140388447571,0.0017609774584159852,719402.8121078014,2.606132984161377,0.5801934003829956,343.1685165405273,343.17614593505857,343.14359130859367,2.533679612359375,2.5827718554091796,0.008732873167560577,0.008807425127429963,268.42493,0.5862645366821635,0.5613027811050415,0.22366153269730574,194.929362944894,142.3549056703432,124.89853324268793,66.88026350451061,69.22474538170499,70.00589112748465,65056.15,151492.38140461154,139967.88707799852,343.23642,343.32877,343.3322,343.34863,272.33888888888885,98729.97760888886,90.0,343.16476,335.401,335.45044,336.11966,336.3327,342.9947200000001,333.0862,333.0442,6086.366176605225,5800.076007843018,537.1217131614685
2019-11-23 00:23:00,40.20709991455078,3.81886711120603,2.6443299287441406,5.093020632636547,0.02190383968017578,0.0017407644475641252,1714809.5369338992,727604.2908813953,2.532404899597168,0.5704408288002014,2.6478481335986328,5.020648532268405,0.02349888032388306,0.0017617928506088254,719772.0428950788,2.606163024902344,0.5804440975189209,343.1873382568358,343.1654571533203,343.13748779296867,2.605624114359375,2.5815526432792968,0.008729670408752442,0.0088058489144516,268.4322,0.5864087210180611,0.5646576881408691,0.22349098638928366,194.84170980009068,142.92113026597642,125.34458634739923,66.9028637173466,69.19855945844493,69.9907009412276,64957.227,151753.546709381,140028.87319284858,343.223,343.33267,343.32306,343.34448,272.3444444444444,98728.79252444443,90.0,343.15283,335.40405,335.4516,336.3559,336.6564,342.9837,333.05054,333.0058,5860.127925872803,5994.524002075195,536.9763970375061
2019-11-23 00:24:00,40.17238998413086,3.8154968261718,2.6442276608671875,5.09460139875114,0.02189390450512696,0.001743088898115158,1714762.8532180788,727158.2772986889,2.531824111938477,0.5701882839202881,2.6476644854482425,5.026873497337103,0.023404616959762568,0.0017608948065757754,718973.942084551,2.60605788230896,0.5801897048950195,343.17309417724607,343.1481689453125,343.14257659912107,2.5463967720556642,2.5824734610732425,0.008737691875808716,0.008811817860809326,268.4348,0.586558853862498,0.5618237853050232,0.22351043224756534,194.78437925393382,142.7403584816815,125.49520218383785,66.8886806144871,69.1990448461184,69.96652333130001,64849.957,151839.00374891193,140178.33031445617,343.1961,343.3351,343.3244,343.3278,272.35,98727.60744,90.0,343.17178,335.42117,335.47394,336.159,336.37408,342.96365,333.0281,333.00336,5632.677150726318,6157.176971435547,535.961389541626
2019-11-23 00:25:00,40.16524887084961,3.81455459594724,2.6438622634394533,5.098092826396227,0.022017015480758663,0.001744130523229599,1714483.6187362669,726200.2693023682,2.532006025314331,0.5702090263366699,2.648103938924805,5.024787333101034,0.023173314725296015,0.001763549732032776,719585.3052194118,2.6061880588531494,0.5803459286689758,343.1715606689453,343.13087310791013,343.1369766235352,2.5912618524355469,2.5808592833496091,0.008741439818870544,0.008833524565254212,268.44373,0.5868371909001701,0.5622802972793579,0.2231324604193706,194.68108558420585,142.7517307553513,125.401777142395,66.88260412770805,69.22140041936424,69.90130148907582,64762.63,151835.15512396634,140196.8637987333,343.1754,343.33038,343.32166,343.33215,272.3555555555555,98726.42235555557,90.0,343.14706,335.42578,335.49573,336.2576,336.53183,342.9492,332.99988,332.9620700000001,5404.984951019287,6345.755100250244,534.9463224411012
2019-11-23 00:26:00,40.14712905883789,3.81865348815916,2.644248277203125,5.092684528398514,0.022049347185226442,0.0017461297970695494,1714957.356452942,728069.0559263229,2.532093048095703,0.5702149868011475,2.647529394194336,5.0264566784113646,0.02337690740051269,0.0017632715768013,719807.1429669856,2.606021881103516,0.5801125764846802,343.1603759765625,343.11511077880857,343.1349472045898,2.5484565067763671,2.5803643556533205,0.008705528653938293,0.008841741005882264,268.4438,0.5870583857975671,0.5667114853858948,0.22324254726254164,194.52344655768115,142.6877640601131,125.42288816015316,66.88360941936952,69.2041517332349,69.91815429181929,64667.293,151717.016117768,140286.75107754665,343.18185,343.30872,343.3221,343.3326,272.3611111111111,98725.23727111114,90.0,343.1641,335.39755,335.45328,336.26718,336.46603,342.95093,333.00702,332.95154,5175.742149353026,6515.058994293213,533.9313149452211
2019-11-23 00:27:00,40.10689926147461,3.81829872131345,2.6444860432353516,5.097795630776882,0.02234482115614319,0.0017485901463193895,1714900.2552032468,726812.1180579662,2.4743659496307373,0.5746867060661316,2.648091189348633,5.0277708790957926,0.023205960082901003,0.0017666593750658036,720532.5112512113,2.606247901916504,0.5804240107536316,343.15528717041013,343.11104431152336,343.15478363037107,2.5960159523759767,2.5793801968798828,0.008831531384338379,0.008841541793754577,268.44684,0.5872700557696974,0.5627251267433167,0.2231452302052484,194.7063341358029,142.54307083391404,125.62452359833692,66.84223503970965,69.25727269881925,69.908165003742,64580.574,151928.1778118796,140419.24555491933,343.20065,343.31277,343.3194,343.32556,272.3666666666666,98724.05218666668,90.0,343.15833,335.38678,335.45126,336.26846,336.5093700000001,342.9298,332.98483,332.96185,4946.8960762023935,6694.396018981934,532.9161882400514
2019-11-23 00:28:00,40.069580078125,3.8133892059326,2.6438554817500002,5.0942483237326146,0.022571217262145997,0.0017816859829444887,1714639.1868591309,728594.2839155197,2.4741029739379883,0.5744494199752808,2.647299223654297,5.025928928530216,0.02291572284780884,0.0017664371157903671,719533.8205313683,2.605966091156006,0.5799105167388916,343.1471542358398,343.12528076171867,343.151220703125,2.5543682411064454,2.5798393172558594,0.009153690243614196,0.008841668420612334,268.43594,0.5875064967382697,0.5618371963500977,0.2229664185760628,194.92279736675687,142.07394722996247,125.8084471071408,66.90471160559524,69.23045490128061,69.93893358766135,64489.293,151734.06892128562,140419.77624592336,343.20056,343.31305,343.33316,343.33633,272.37222222222215,98722.86710222224,90.0,343.18134,335.4070700000001,335.4539200000001,336.02884,336.17178,342.9557,333.0007,332.99033,4722.73023223877,6880.003929138184,532.9011211395264
2019-11-23 00:29:00,40.05290985107422,3.81582298278806,2.6440252952539065,5.095062507274747,0.0219404819960022,0.0018081417243747712,1714743.4949874878,727443.0563633442,2.474359035491944,0.5746294260025024,2.6472910856269531,5.0185180784344676,0.02301639702774048,0.0017700821414165496,721802.6071748735,2.6060349941253658,0.5802559852600098,343.15732421875,343.14308013916013,343.15833892822263,2.593666775149414,2.57849518640625,0.009294605273338318,0.008849752936187744,268.43857,0.5875203655554165,0.5639479756355286,0.2230175429247121,194.91023751550887,142.0335448513745,126.0091143819107,66.88461221000787,69.22918301070878,69.91881452973824,64425.22,151655.43969397133,140490.97180862722,343.2251,343.33087,343.33746,343.3418,272.37777777777774,98722.68201777776,90.0,343.1574700000001,335.41943,335.46677,336.13745,336.41495,342.96396,333.02542,332.98593,4494.3861961364755,7054.981231689453,530.8861136436461
2019-11-23 00:30:00,40.034759521484375,3.82126846313474,2.6436693921914065,5.096034808820486,0.021881277847076417,0.0018286624278945926,1714865.803718567,727385.3991241455,2.474179983139038,0.574626088142395,2.6471489414160156,5.024226055580378,0.023181713423828125,0.0017718651164503098,719248.1529934406,2.606218099594116,0.5803459286689758,343.1685165405273,343.16495361328117,343.1451171875,2.552594558046875,2.5776420498730468,0.009377605734771728,0.008849706312072755,268.4324,0.5877446337614104,0.564189076423645,0.2233086855688875,194.8387956165401,142.95548745133507,125.78623358346948,66.85784146889225,69.25461350861083,69.87694599258238,64342.406,151365.71614677276,140608.90524944582,343.23273,343.33224,343.3341,343.34808,272.38333333333327,98720.49693333334,90.0,343.1697,335.4559,335.4913,336.0185,336.24005,342.99133,333.03848,333.011,4267.6730155944815,7215.760231018066,530.9234857559204
2019-11-23 00:31:00,39.99382019042969,3.8138202667236,2.6440592037011719,5.095137427061797,0.02204915009237671,0.0018424768087835321,1714668.63155365,728513.7601799966,2.474354982376098,0.5744727253913879,2.6470097811484377,5.0169621476084,0.023318584871215815,0.0017725007673816684,722030.3836648464,2.606009006500244,0.5804429054260254,343.1735977172852,343.18021240234367,343.1385025024414,2.5933828936289065,2.5660029075322266,0.009376330989082336,0.008848052745449066,268.43726000000004,0.5878022068609756,0.5652306079864502,0.22317735104811448,194.70073614577169,142.65550284317263,125.6416370227042,66.84401090362634,69.27413037651525,69.87222108370032,64282.375,151588.59830818413,140748.00842447352,343.25336,343.33643,343.31335,343.3512,272.3888888888889,98719.31184888887,90.0,343.15384,335.4877600000001,335.52756,336.3315,336.63956,342.98883,333.0451,332.98392,4045.197010040283,7406.665802001953,532.0858955383302
